  1.88888890   1.02038350   0.11458071  -1.06364460  -0.11938487   0.59640298   0.38134320  -0.41278243   0.88331188   0.55941130   0.37006029  -0.42346618   0.86727464 
  1.91666670   1.01884990   0.12233410  -1.06185790  -0.12711345   0.59037720   0.38546826  -0.41726517   0.88026328   0.55307507   0.37383806  -0.42806089   0.86398951 
  1.94444440   1.01726740   0.13007541  -1.06002610  -0.13482886   0.58436568   0.38955072  -0.42170925   0.87718323   0.54675741   0.37756979  -0.43261541   0.86067385 
  1.97222220   1.01563630   0.13780430  -1.05814980  -0.14253079   0.57836874   0.39359068  -0.42611512   0.87407200   0.54045858   0.38125564  -0.43713016   0.85732798 
  2.00000000   1.01395680   0.14552042  -1.05622900  -0.15021892   0.57238671   0.39758823  -0.43048323   0.87092986   0.53417883   0.38489578  -0.44160555   0.85395219 
  2.02777780   1.01222930   0.15322345  -1.05426420  -0.15789291   0.56641992   0.40154349  -0.43481404   0.86775706   0.52791837   0.38849035  -0.44604201   0.85054677 
  2.05555560   1.01045420   0.16091303  -1.05225570  -0.16555246   0.56046866   0.40545654  -0.43910799   0.86455385   0.52167744   0.39203953  -0.45043995   0.84711202 
  2.08333330   1.00863160   0.16858883  -1.05020370  -0.17319725   0.55453321   0.40932750  -0.44336553   0.86132051   0.51545622   0.39554349  -0.45479979   0.84364822 
  2.11111110   1.00676200   0.17625053  -1.04810850  -0.18082695   0.54861383   0.41315646  -0.44758712   0.85805727   0.50925490   0.39900238  -0.45912195   0.84015565 
  2.13888890   1.00484550   0.18389778  -1.04597050  -0.18844126   0.54271079   0.41694355  -0.45177320   0.85476438   0.50307366   0.40241637  -0.46340685   0.83663460 
  2.16666670   1.00288260   0.19153026  -1.04378990  -0.19603987   0.53682433   0.42068886  -0.45592423   0.85144209   0.49691264   0.40578564  -0.46765492   0.83308533 
  2.19444440   1.00087350   0.19914765  -1.04156700  -0.20362247   0.53095465   0.42439250  -0.46004066   0.84809064   0.49077199   0.40911036  -0.47186656   0.82950813 
  2.22222220   0.99881857   0.20674961  -1.03930210  -0.21118875   0.52510199   0.42805459  -0.46412293   0.84471027   0.48465184   0.41239069  -0.47604222   0.82590327 
  2.25000000   0.99671801   0.21433582  -1.03699550  -0.21873840   0.51926652   0.43167524  -0.46817151   0.84130121   0.47855230   0.41562680  -0.48018230   0.82227101 
  2.27777780   0.99457214   0.22190597  -1.03464750  -0.22627114   0.51344843   0.43525456  -0.47218683   0.83786370   0.47247347   0.41881888  -0.48428723   0.81861161 
  2.30555560   0.99238125   0.22945972  -1.03225820  -0.23378664   0.50764789   0.43879267  -0.47616936   0.83439797   0.46641542   0.42196710  -0.48835744   0.81492534 
  2.33333330   0.99014563   0.23699677  -1.02982810  -0.24128462   0.50186504   0.44228969  -0.48011953   0.83090424   0.46037823   0.42507162  -0.49239334   0.81121245 
  2.36111110   0.98786556   0.24451680  -1.02735730  -0.24876479   0.49610002   0.44574573  -0.48403781   0.82738273   0.45436201   0.42813262  -0.49639534   0.80747320 
  2.38888890   0.98554131   0.25201950  -1.02484620  -0.25622683   0.49035295   0.44916091  -0.48792464   0.82383367   0.44836679   0.43115028  -0.50036386   0.80370783 
  2.41666670   0.98317316   0.25950455  -1.02229500  -0.26367047   0.48462393   0.45253536  -0.49178048   0.82025728   0.44239261   0.43412476  -0.50429931   0.79991661 
  2.44444440   0.98076138   0.26697165  -1.01970390  -0.27109541   0.47891306   0.45586921  -0.49560577   0.81665376   0.43643952   0.43705626  -0.50820209   0.79609977 
